registroans;cnpj;razaosocial;nomefantasia;modalidade;logradouro;numero;complemento;bairro;cidade;uf;cep;ddd;telefone;fax;enderecoeletronico;representante;cargorepresentante;dataregistroans
421413;28200000000000;PP HEALTH ADMINISTRADORA DE BENEFÍCIOS LTDA-ME;PP HEALTH ADMINISTRADORA DE BENEFÍCIOS;Administradora de Benefícios;Rua Buenos Aires;441;Sala 33;Batel;Curitiba;PR;80250070;41;30166153;;diretoria@pphealth.com.br;MAREDITH PEREIRA RIBEIRO SELL;SÓCIA ADMINISTRADORA;2018-11-28
417823;12700000000000;PREMIUM SAÚDE S.A.;PREMIUM SAÚDE;Medicina de Grupo;RUA MINISTRO OROZIMBO NONATO;102;SALA 2407B, EDIFÍCIO B, PAVIMENTO 24;VILA DA SERRA;Nova Lima;MG;34006053;31;25335500;;cians@hapvida.com.br;FABIO LUCIANO GOMES SELHORST;VICE-PRESIDENTE DE ASSUNTOS CORPORATIVOS;2011-01-24
422959;41900000000000;PRESERVE SAUDE ASSISTENCIA MEDICA LTDA;PRESERVE;Medicina de Grupo;PC GIL MOREIRA;1.0;EDIF GIL MOREIRA SALA 4;RECREIO;Vitória da Conquista;BA;45020360;;;;diretoria@preservesaude.com.br;ANUCHE DE BRITO LIRA;REPRESENTANTE LEGAL;2021-08-24
384844;2070000000000;PREST ODONTO LTDA;PREST ODONTO LTDA;Odontologia de Grupo;RUA CORONEL ASSIS GONÇALVES;601;;CENTRO;Bragança Paulista;SP;12900480;;;;ceciferraz@prestodonto.com.br;CECI MARIA FERRAZ;SÓCIA ADMINISTRADORA;1999-01-07
335410;2080000000000;PREV  ASSISTÊNCIA ODONTOLÓGICA LTDA;PREV ODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA.;Odontologia de Grupo;RUA PEDRO GONÇALVES;1067;;CENTRO;Indaiatuba;SP;13330210;19;38251821;38355754;prevodon@terra.com.br;JULIANO BRAVO DE MESQUITA;DIRETOR;1998-12-29
423033;33800000000000;PREVCLIN PLANOS ODONTÓLOGICOS LTDA;PREVCLIN PLANOS ODONTÓLOGICOS ;Odontologia de Grupo;Av Plinio Ribeiro do Val;1110;Sala 1;Centro;General Salgado;SP;15300000;17;996366636;;sebastiao@mecacontabilidade.com.br;ALEXANDRE RÁO;SÓCIO;2021-11-04
410420;3310000000000;PREV-DONT ODONTOLOGICA LTDA.;PREV-DONT;Odontologia de Grupo;RUA CORONEL. FRANCISCO PEREIRA;385;SALA 02;MESSEJANA;Fortaleza;CE;60840290;85;30771259;4742060;prevdont@gmail.com;JOSÉ ALONSO PALMEIRA DIAS;DIRETOR PRESIDENTE;2000-01-21
421219;26100000000000;PREVENÇÃO SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;RUA PEREIRA ESTEFANO;114;SALAS 401, 403 e 415;VILA SAÚDE;São Paulo;SP;4144070;11;28987000;;atendimento@prevencaosaudeadm.com.br;JOSÉ ROBERTO DA SILVA;REPRESENTANTE;2018-05-08
413267;4230000000000;PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.;;Medicina de Grupo;AVENIDA BRIGADEIRO LUIZ ANTONIO;3521;14º ANDAR;JARDIM PAULISTA;São Paulo;SP;1401001;1;131479192;131479191;juridico.rs@preventsenior.com.br;EDUARDO FAGUNDES PARRILLO;ADMINISTRADOR;2001-03-07
302147;461000000000;PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA;PREVENT SENIOR;Medicina de Grupo;AVENIDA BRIGADEIRO LUIZ ANTÔNIO;3521;15º ANDAR;JARDIM PAULISTA;São Paulo;SP;1401001;11;50700770;33721579;ps.ans@preventsenior.com.br;FERNANDO FAGUNDES PARRILLO;ADMINISTRADOR;1998-12-22
421804;29600000000000;PREVER ADMINISTRADORA DE BENEFÍCIOS LTDA;PREVER ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;RUA ALFERES POLI;1681;;Rebouças;Curitiba;PR;80220050;41;21051370;;wellington.alves@preverbeneficios.com.br;WELLINGTON FRANCISCO ALVES;Diretor;2019-09-02
374440;56300000000000;PREVIDENT ASSISTÊNCIA ODONTOLÓGICA S.A;PREVIDENT;Odontologia de Grupo;Rua São Tomé;119;cj.45;Vila Olímpia;São Paulo;SP;4551080;11;33230733;;comercial@prevident.com.br;JOSÉ HERMICESAR BRILHANTE PALMEIRA;ADMINISTRADOR;1999-01-05
403636;3070000000000;PREVINA ODONTOLOGIA LTDA;PREVINA;Odontologia de Grupo;RUA CAMILO CHAGAS;275;SALA 2;CENTRO;Conchal;SP;13835000;19;38663680;38661448;adm@previnaodonto.com.br;AUGUSTO RAIMUNDO RIBEIRO;ADMINISTRADOR;1999-04-19
418307;14000000000000;PREVISÃO ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;RUA DA QUITANDA;70;6ª ANDAR - PARTE;CENTRO;Rio de Janeiro;RJ;20011030;21;25090180;;contato@demaisbeneficios.com.br;ERNESTO SAMUEL FLORIANO DA CRUZ CIAMPOLINI;SÓCIO-ADMINISTRADOR;2011-11-21
412830;2860000000000;PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA.;PREVODOCTOR;Odontologia de Grupo;CORONEL ALFREDO FLAQUER;366;SALA 03;CENTRO;Santo André;SP;9020040;11;49903811;443800203;prevo@terra.com.br;JOSE ALAOR RIBEIRO;SOCIO GERENTE;2000-12-21
416525;8790000000000;PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA;PRIMA VIDA;Odontologia de Grupo;AVENIDA RIO BRANCO;123;SALA 2106 A 2111;CENTRO;Rio de Janeiro;RJ;20040005;21;32994500;;primavida@primavida.com.br;KLÉBER BERNARDES DA SILVA;SÓCIO GERENTE;2008-01-30
369373;73700000000000;PRO SALUTE SERVIÇOS PARA A SAÚDE LTDA.;PLANO DE SAÚDE FÁTIMA;Medicina de Grupo;AV JULIO DE CASTILHOS;2307;2º ANDAR;CENTRO;Caxias do Sul;RS;95010005;54;29925188;;relacionamento.ans@fatimasaude.com.br;CARLOS AUGUSTO FERREIRA;REPRESENTANTE;1998-12-18
422746;40000000000000;PRÓ SÊNIOR SAÚDE LTDA;PRÓ SÊNIOR SAÚDE ;Medicina de Grupo;Av Dr José Bonifácio Coutinho Nogueira;150;Térreo;Jd. Madalena;Campinas;SP;13091611;19;981572304;;adilson@sicops.com.br;JOSÉ ADILSON BONATTO;Diretor;2021-05-11
310522;2750000000000;PROASA - PROGRAMA ADVENTISTA DE  SAÚDE;PROASA PROGRAMA ADVENTISTA DE  SAUDE;Medicina de Grupo;AV L3 SUL;611;SGAS MOD. 75/76;ASA SUL;Brasília;DF;70200710;51;33451818;33457778;diretoria@proasa.org.br;SÉRGIO FERNANDES DOS REIS;DIRETOR ADMINISTRATIVO;1998-12-18
380041;61600000000000;PRODENT - ASSISTÊNCIA ODONTOLÓGICA LTDA.;PRODENT - ASSISTÊNCIA ODONTOLÓGICA;Odontologia de Grupo;RUA DOS PINHEIROS;1673;9º ANDAR;PINHEIROS;São Paulo;SP;5422012;11;37797400;;atendeans@sulamerica.com.br;JULIANA CRUZ CALIGIURI;REPRESENTANTE;1999-01-12
411728;3760000000000;PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA.;PROI ODONTOLOGIA;Odontologia de Grupo;AVENIDA DOM PEDRO II;1226;BOX 216;CENTRO;Salto;SP;13320241;11;40292187;46021027;proi@proi.com.br;MARCIO VALE;REPRESENTANTE LEGAL;2000-07-18
348805;558000000000;PROMED ASSISTENCIA MEDICA LTDA;PROMED;Medicina de Grupo;ALAMEDA OSCAR NIEMEYER;891;5º ANDAR;VILA DA SERRA;Nova Lima;MG;34006065;31;30254848;30254806;cians@hapvida.com.br;FABIO LUCIANO GOMES SELHORST;DIRETOR VICE-PRESIDENTE DE ASSUN CORPORA;1998-12-24
346471;2560000000000;PROMED BRASIL ASSISTÊNCIA MÉDICA LTDA.;SAMP MINAS ASSISTÊNCIA MÉDICA;Medicina de Grupo;AVENIDA AMAZONAS;641;SALA 9D;CENTRO;Belo Horizonte;MG;30180908;31;30769000;30769000;cians@hapvida.com.br;FABIO LUCIANO GOMES SELHORST;VICE-PRESIDENTE DE ASSUNTOS CORPORATIVOS;1998-12-24
326861;15200000000000;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;PROMEDICA;Medicina de Grupo;RUA SOL NASCENTE;43;ED. CENTRO MÉDICO EMPRESARIAL VITRAUX  S;FEDERAÇÃO;Salvador;BA;40210760;71;32719103;32719104;promedica.ans@promedica.com.br;JORGE ANTONIO DUARTE OLIVEIRA;DIRETOR ADMINISTRATIVO-FINANC;1998-12-17
417475;51600000000000;PRONTO SOCORRO CONDE DE MOREIRA LIMA;CAS - CONTRATO DE ASSISTÊNCIA À SAÚDE;Medicina de Grupo;RUA DOM BOSCO;562;;CENTRO;Lorena;SP;12600100;12;33011408;;coordenacaocas@caslorena.com.br;MARIO TEIXEIRA DA SILVA;DIRETOR ADMINISTRATIVO;2010-08-03
305626;22700000000000;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;HOSPITAL SAO LUCAS;Medicina de Grupo;AV. AFONSO PENA;544;SALA 01;CENTRO;Montes Claros;MG;39400098;38;32183000;;gerencia@planodesaudesaolucas.com.br;FERNANDO AGUIAR VITA;DIRETOR ADMINISTRATIVO;1998-12-22
301728;20200000000000;PRONTOMED PLANOS DE SAÚDE LTDA;PRONTOMED LTDA.;Medicina de Grupo;AV. SETE DE SETEMBRO;1161;;CENTRO;Divinópolis;MG;35500011;37;3,51E+11;35123209;prontomed@prontomedmg.com.br;WALDEMAR HENRIQUE RAUSCH JUNIOR;SOCIO GERENTE;1998-12-23
421383;29800000000000;PROPULSÃO PLANOS ODONTOLÓGICOS LTDA;PROPULSÃO PLANOS ODONTOLÓGICOS;Odontologia de Grupo;AVENIDA CAMILO DI LELLIS;434;ANDAR 2, SALA 1;CENTRO ;Pinhais;PR;83323000;41;30590059;;rodrigo@propulsaodental.com.br;RODRIGO DUENHA PORTA;SÓCIO ADMINISTRADOR;2018-09-12
422533;35400000000000;PROVER ODONTOLOGIA LTDA;PROVER ODONTO;Odontologia de Grupo;RUA DA PAZ;483;;JARDIM DOS ESTADOS ;Campo Grande;MS;79020250;37;34425831;;ericsson@proversaude.com.br;ERICSSON FLAVIO CAVALCANTI;DIRETOR;2020-12-10
416151;6180000000000;PRUDENT PLANOS ODONTOLOGICOS S/S LTDA;;Odontologia de Grupo;AVENIDA JOSE CARMELO ZAUPA;174-A;;VILA MARISTELA;Presidente Prudente;SP;19020310;18;32219111;;prudentplanos@hotmail.com;QUITÉRIA VASCONCELOS IELO;SÓCIA;2007-06-28
422193;35100000000000;PRUDENTE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;AVENIDA SENADOR FEIJÓ;686;SALA 731;VILA MATHIAS;Santos;SP;11015504;13;32240030;;notificacao@prudenteadministradora.com.br;BRAULIO DE SOUSA LIMA;ADMINISTRADOR;2020-03-26
422703;32500000000000;PS ASSISTENCIA LTDA;MEU DENTISTA;Odontologia de Grupo;Avenida Eldes Scherrer Souza;975;Sala 801;Parque Residencial Laranjeiras;Serra;ES;29165680;27;30655232;;vinicius.franco@meudentista.com.br;EDUARDO LUIZ NASCIMENTO PONTES;Administrador;2021-05-11
421669;30800000000000;QSAÚDE - OPERADORA DE PLANOS DE SAÚDE LTDA.;QSAÚDE;Medicina de Grupo;AVENIDA PAULISTA;1063;7º, 8º, 9º E 10º ANDARES;BELA VISTA;São Paulo;SP;1311200;11;31034000;;regulatoriojur@qsaude.com.br;FABIAN ROCHA;REPRESENTANTE;2019-03-07
417173;7660000000000;QUALICORP ADMINISTRADORA DE BENEFÍCIOS S.A.;;Administradora de Benefícios;RUA DOUTOR PLÍNIO BARRETO;365;;BELA VISTA;São Paulo;SP;1313020;11;31914081;;juridico_Regulatorio_3@qualicorp.com.br;ELTON HUGO CARLUCI;REPRESENTANTE;2010-02-12
417131;10500000000000;QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME;QUALIDONTO;Odontologia de Grupo;AV. TANCREDO NEVES;620;Salas 1805 e 1806;CAMINHO DAS ÁRVORES;Salvador;BA;41820020;71;32762562;30182562;DANSCASTRO@GMAIL.COM;DANILO AUGUSTO SANTOS CASTRO;SOCIO ADMINISTRADOR;2009-11-25
420999;27300000000000;QUALISAUDE ADMINISTRADORA DE BENEFÍCIOS S/A;QUALISAUDE;Administradora de Benefícios;AV. NOSSA SENHORA DA PENHA;570;LOJA 61;PRAIA DO CANTO;Vitória;ES;29055131;27;21012847;;diretoria@qualisaudeadm.com.br;BERNARD DE CASTRO DALLA BERNARDINA;REPRESENTANTE LEGAL;2017-07-21
422363;36100000000000;QUALITY ADMINISTRADORA DE BENEFICIOS EIRELI ;QUALITY ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios;Rodovia do Sol;660;Lote 13 Quadra 14;Praia de Itaparica;Vila Velha;ES;29102020;27;33203500;;administrativo@qualityonline.net.br;HERON CAVALCANTI MADUREIRA;Administrador;2020-08-07
421243;28400000000000;QUALITY GOLD SAÚDE ADMINISTRADORA DE PLANOS DE SAÚDE LTDA-ME;QUALITY ADMINISTRADORA;Administradora de Benefícios;RUA IVO PRADO;79;LOJA 107;CAMPO GRANDE;Rio de Janeiro;RJ;23080200;21;20708686;;victordallier@gmail.com;VICTOR GOMES DALLIER;SÓCIO ADMINISTRADOR;2018-09-11
418170;9430000000000;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;QUALLITY PRÓ SAÚDE;Medicina de Grupo;SRTVS QD 701 CONJUNTO L ;38;BLOCO 01, Nº 38, LOJAS 10 e 20, BLOCO 02;ASA SUL;Brasília;DF;70340906;;;30444408;dir.quallity@quallityprosaude.com.br;DULIO CESAR LOPES DE SANTANA;REPRESENTANTE LEGAL;2011-08-15
422282;36000000000000;QV ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;Rua do Rosário;1;Sala 701;CENTRO;Rio de Janeiro;RJ;20041003;21;22121040;;sergioamorim@saas.com.br;SERGIO SOUTELINHO DE AMORIM;ADMINISTRADOR;2020-06-16
419389;19700000000000;QV BENEFÍCIOS EM SAÚDE LTDA;QV BENEFÍCIOS;Administradora de Benefícios;RUA DO ROSÁRIO;1;SALA 601;CENTRO;Rio de Janeiro;RJ;20041003;21;22121000;;qvbeneficios@qvsaude.com.br;SERGIO SOUTELINHO DE AMORIM;ADMINISTRADOR;2014-05-05
418196;13800000000000;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;RAMED ADMINISTRADORA DE BENEFICIOS LTDA.;Administradora de Benefícios;RUA SETE DE ABRIL;97;11 ANDAR;REPÚBLICA;São Paulo;SP;1043000;;32188500;;caho8@hotmail.com;CAMILA ALEJANDRA HENRIQUEZ OYARCE;SÓCIA ADMINISTRADORA;2011-09-13
418862;68700000000000;RBS PARTICIPAÇÕES S/A;;Autogestão;AV. ÉRICO VERÍSSIMO;400;;MENINO DEUS;Porto Alegre;RS;90160180;51;32186234;;caf@gruporbs.com.br;DEISY BORGES DE OLIVEIRA;REPRESENTANTE LEGAL;2013-05-16
331317;34300000000000;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;;Autogestão;RUA MENA BARRETO;143;;BOTAFOGO;Rio de Janeiro;RJ;22271100;21;25286912;25286938;pablo@frg.com.br;PABLO VIEIRA DE CASTRO ;REPRESENTANTE;1999-01-05
418773;16800000000000;RENASCER ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;ESTRADA DA URUÇANGA;100;;ANIL;Rio de Janeiro;RJ;22750030;21;35533316;;leonardo@unimedicasaude.com;LEANDRO DA SILVEIRA SANTOS;SÓCIO-ADMINISTRADOR;2013-01-11
418692;13700000000000;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;RUA TREZE DE MAIO;527;SALA AB;CENTRO;Teresina;PI;64001150;86;30852160;32225809;resolveadm@resolveadministradora.com.br;SARA JAMES DA SILVA MENESES;SOCIA ADMINISTRADORA;2012-12-10
422878;39900000000000;RG SAÚDE ADMINISTRADORA DE BENEFICIOS LTDA;RG SAÚDE;Administradora de Benefícios;RUA OMAR CINTRA DAMIÃO ;355;;VILA DINIZ;São José do Rio Preto;SP;15013260;17;32238880;;ribeiroegoulart@gmail.com;TIAGO HENRIQUE GOULART;diretor;2021-07-09
417149;3520000000000;RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA;;Odontologia de Grupo;RUA LUIZ DA CUNHA;736;;VILA TIBéRIO;Ribeirão Preto;SP;14050040;16;36258278;;parceriariberdente@hotmail.com;RONALDO DONISETTI DE OLIVEIRA;SóCIO PROPRIETáRIO - ADMINISTR;2009-11-25
421359;29900000000000;RIO DOCE SAÚDE;RIO DOCE SAÚDE;Medicina de Grupo;Avenida Presidente Vargas;1198;;Centro;Linhares;ES;29900210;27;21031750;;coordenacao@riodocesaude.com.br;ARLES GUERRA DE MIRANDA;Presidente;2018-08-15
420271;25200000000000;R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA;FENIX MEDICAL;Medicina de Grupo;RUA PAULO ANTONIO DO NASCIMENTO ;110;QD F - LOTE 08;JARDIM COLINA - PORTAL DA ;Sorocaba;SP;18047400;15;33465232;;AUDITORIA@FENIX.MED.BR;MARCELO CIRINO;SÓCIO ADMINISTRADOR;2016-11-08
414131;4470000000000;RN METROPOLITAN LTDA;RN SAÚDE;Medicina de Grupo;RUA ITUIUTABA;577 e ANEXO nº 555;;SAO BENEDITO;Uberaba;MG;38020310;34;33348000;33348034;cians@hapvida.com.br;FABIO LUCIANO GOMES SELHORST;DIRETOR VICE-PRESIDENTE DE ASSUN CORPORA;2001-08-03
415243;7150000000000;RODRIGUES LEIRA ODONTOLOGIA LTDA.;SERMED ODONTO;Odontologia de Grupo;RUA EPITÁCIO PESSOA;1.722;;CENTRO;Sertãozinho;SP;14160180;16;39477081;;joana.odonto@sermedsaude.com.br;ANTONIO CATRUNFO LEIRA;SOCIO DIRETOR;2005-08-03
415821;68000000000000;ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA.;ROPE;Odontologia de Grupo;RUA PEDRO DE TOLEDO;980;CJ.16;VILA CLEMENTINO;São Paulo;SP;4039020;11;55791829;55791829;ropeodontologia@terra.com.br;RONALDO PETITI JUNIOR;DIRETOR;2006-11-17
418439;14500000000000;SAFE LIFE ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios;RUA DA CONSOLAÇÃO;323;4º ANDAR - CJ 402;REPÚBLICA;São Paulo;SP;1301000;11;35243100;;safelife@safelife.com.br;JOÃO TONI;SÓCIO ADMINISTRADOR;2012-03-14
419567;19700000000000;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios;CALçADA ALDEBARã;153;2º ANDAR, SALA 22, PARTE, CENTRO DE APOI;ALPHAVILLE;Santana de Parnaíba;SP;6541055;11;31275400;31275443;LUCIANO@MEZZOPLANEJAMENTO.COM.BR;LUCIANO BASTOS;SóCIO-ADMINISTRADOR;2014-10-06
421201;23100000000000;SALUTE & LIFE ADMINISTRADORA DE PLANOS DE SAÚDE LTDA ;;Administradora de Benefícios;RUA ANTONIO PIROZELLI;79;;MARANHÃO;São Paulo;SP;3089050;11;29412121;;faturamento@redesociallife.com.br;HOMERO PAULO FONSECA DE MENEZES ;SÓCIO-ADMINISTRADOR;2018-09-11
422860;41400000000000;SALUTY ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;RUA DA QUITANDA;62;SALA 701;CENTRO;Rio de Janeiro;RJ;20011030;21;21999434833;;leonardo@unimedicasaude.com;ANA CHRISTINA SANT ANNA DO NASCIMENTO;SOCIA ADMINISTRADORA;2021-06-14
335614;31500000000000;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;MEDSENIOR;Medicina de Grupo;RUA PEDRO FONSECA;170;;MONTE BELO;Vitória;ES;29053280;27;30255505;;samedil@medsenior.com.br;MAELY GUILHERME BOTELHO COELHO FILHO;DIRETOR ADMINISTRATIVO FINANCEIRO;1998-12-30
367095;84500000000000;SAMEL PLANO DE SAÚDE LTDA;SAMEL;Medicina de Grupo;RUA JOAQUIM NABUCO;1666;;CENTRO;Manaus;AM;69020031;92;21292200;21292256;contabilidade@samel.com.br;LUÍS ALBERTO SALDANHA NICOLAU;DIRETOR EXECUTIVO;1998-12-29
415901;41400000000000;SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.;SAME;Medicina de Grupo;RODOVIA 222 - KM 02;S/N;;JARDIM AMÉRICA;Açailândia;MA;65930000;99;35381750;35381038;samemedicina19@gmail.com;FRANCISCO DE ASSIS BANDEIRA;REPRESENTANTE JUNTO A ANS;2007-01-29
422398;36600000000000;SAMI ASSISTÊNCIA MÉDICA LTDA;;Medicina de Grupo;ALAMEDA VICENTE PINZON;54;SALAS 11A E 11 B;VILA OLIMPIA;São Paulo;SP;4547130;11;993645067;;ricardo.ramires@samisaude.com;RICARDO RAMIRES FILHO;DIRETOR;2020-09-10
340162;42400000000000;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;SAMIG SAÚDE ;Medicina de Grupo;RUA BABAÇU;28;;ILHA DO GOVERNADOR;Rio de Janeiro;RJ;21931230;21;33839444;33839341341;clinica@samig.com.br;SANDRO JOSÉ DE CARVALHO;SÓCIO ADMINISTRADOR;1998-12-28
343676;33700000000000;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;SAMOC;Medicina de Grupo;RUA SILVIO ROMERO;37;;SANTA TEREZA;Rio de Janeiro;RJ;20230100;21;25088395;25088395;samoc@samoc.com.br;JOSE ROBERTO SCAF;DIRETOR GERAL;1998-12-17
342033;2400000000000;SAMP ESPÍRITO SANTO ASSISTÊNCIA MÉDICA S.A.;SAMP;Medicina de Grupo;RUA PADRE ANTONIO RIBEIRO PINTO;195;SALAS 301,401 A 406 ED. GUIZZARDI CENTER;PRAIA DO SUÁ;Vitória;ES;29052290;27;33349000;33258288;assessoriajuridica@samp.com.br;FÁBIO MINAMISAWA HIROTA;REPRESENTANTE;1998-12-22
408522;24700000000000;SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI;SASC SANTA CASA DE SAÚDE COMPLEMENTAR;Filantropia;AVENIDA TIRADENTES;389;;CENTRO;São João del Rei;MG;36307346;3;233792000;233792051;santcasa@mgconecta.com.br;CARLOS ANTÔNIO NEVES TEIXEIRA;PROVEDOR;1999-09-23
421197;8230000000000;SANTA CASA DE MAUÁ SAÚDE;SANTA CASA DE MAUÁ SAÚDE;Medicina de Grupo;AVENIDA DOM JOSÉ GASPAR;168;;MATRIZ;Mauá;SP;9370670;11;55554643;;superintendencia@santacasamaua.org.br;HARRY HORST WALENDY FILHO;PRESIDENTE;2018-03-18
342807;21600000000000;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;Filantropia;AV. BARÃO DO RIO BRANCO;3353;;PASSOS;Juiz de Fora;MG;36021630;32;32292239;32162557;santacasa@santacasajf.org.br;RENATO VILLELA LOURES;PRESIDENTE DO CONS ADM.;1998-12-22
345091;59800000000000;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;Filantropia;RUA PIRATININGA;1221;;CENTRO;São Joaquim da Barra;SP;14600000;16;38104000;38104022;jadestro@netsite.com.br;ANTONIO LUIS SOARES;PROVEDOR;1998-12-24
353264;59900000000000;SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL SÃO VICENTE;SANTA CASA DE MISERICORDIA DE SÃO JOSÉ DO RIO PARDO - HOSPITAL S;Filantropia;RUA CEL ALIPIO DIAS;620;;CENTRO;São José do Rio Pardo;SP;13720000;19;36084000;36082000;adm@savisa.com.br;EDSON ROBERTO FURLAN;PROVEDOR;1998-12-31
306045;72500000000000;SANTA CASA DE MISERICÓRDIA DE TUPÃ;PLANO SANTA CASA SAUDE DE TUPÃ;Filantropia;RUA MANOEL FERREIRA DAMIÃO;426;;VILA ABARCA;Tupã;SP;17601901;14;34961022231;34961177;santasaude@unisite.com.br;CLAUDINES LUCHI ARROYO;PROVEDOR;1998-12-28
330116;73000000000000;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;SANSAÚDE;Filantropia;RUA MINAS GERAIS;3051;;SANTA ELISA;Votuporanga;SP;15500000;17;34059133;34059133;adm@sansaude.com.br;CARLOS ROBERTO DE BIAZI;PROVEDOR;1998-12-22
344915;44900000000000;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;SANTA CASA SAÚDE;Filantropia;AV DR. MANOEL FURTADO;235;;CENTRO;Batatais;SP;14300000;16;36601444;36601515;planosaude@santacasabatatais.com.br;DALVANIA BORGES DA COSTA;PROVEDORA;1998-12-28
420085;23100000000000;SANTA CASA DE SAÚDE - SCS;SCS;Medicina de Grupo;AVENIDA CEZAR HILAL;391;;BENTO FERREIRA;Vitória;ES;29050657;;;;ans@santacasadesaude.com;MARIA DA PENHA RODRIGUES D'AVILA;PROVEDORA;2016-03-30
355097;43300000000000;SANTA HELENA ASSISTÊNCIA MÉDICA S/A.;SANTA HELENA SAÚDE;Medicina de Grupo;RUA BERING;114;;JARDIM DO MAR;São Bernardo do Campo;SP;9750510;11;43481111;43376808;marli.mendes@sham.com.br;CAROLINA DE MOLLA LORENZATTO;REPRESENTANTE;1998-12-18
358509;36800000000000;SANTA LUZIA ASSISTENCIA MEDICA S.A.;SLAM;Medicina de Grupo;SETOR COMERCIAL NORTE, QUADRA 1;BL. F;Salas 1301 a 1304, 1308,1309, 1316 a 132;ASA NORTE;Brasília;DF;70711905;61;36860925;;slam-administracao@slamdf.com.br;TIAGO PECHUTTI MEDEIROS;DIRETOR EXECUTIVO;1998-12-22
413194;4000000000000;SANTA RITA SISTEMA DE SAUDE LTDA;HEALTH SANTARIS;Medicina de Grupo;AVENIDA TIMÓTEO PENTEADO;881;SALA 1 B;VILA HULDA;Guarulhos;SP;7094000;11;22811913;20994617;santaris@santaris.com.br;GABRIEL HENRIQUE SANTOS FERREIRA;DIRETOR PRESIDENTE;2001-02-22
400190;2280000000000;SANTO ANDRÉ PLANOS DE ASSISTENCIA MÉDICA LTDA.;MEDICAL HEALTH;Medicina de Grupo;RUA DAS FIGUEIRAS;501;;CAMPESTRE;Santo André;SP;9080370;11;28987000;28987000;diretoria@medicalhealth.com.br;MARCELO JOSÉ ISSA;REPRESENTANTE JUNTO À ANS;1999-02-08
319180;637000000000;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;SÃO DOMINGOS SAÚDE;Medicina de Grupo;RUA TREZE DE MAIO;1.437;;CENTRO;Catanduva;SP;15800010;17;35317777;35317777;sds@saodomingossaude.com.br;JOSÉ RENATO PIZARRO;PRESIDENTE;1998-12-16
403962;3100000000000;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;HGU SAÚDE;Medicina de Grupo;AV. DR. FERNANDO GOES;1076;;CENTRO;Petrolina;PE;56304020;8;738668250;738668250;hgusaude@hgusaude.com.br;ÉRICO LUIZ WANDERLEY DE LIMA;SÓCIO ADMINISTRADOR;1999-04-28
